technician_id,hospital_id,assigned_hospital_id,name,qualification,phone_number,email_address
305,219,30,Rebekah Aguilar,Certified Phlebotomist,450-415-8556,rebekah.aguilar@healthcare.com
306,80,,Justin Smith,Toxicology Technician,438-593-8056,justin.smith@medcenter.ca
307,115,79,Courtney Gardner,Clinical Biochemist,418-446-5990,courtney.gardner@labservices.ca
308,,,Faith Mason,Toxicology Technician,438-078-8937,faith.mason@hospital.ca
309,73,,Tyler Grant,Laboratory Supervisor,438-287-1762,tyler.grant@labservices.ca
310,84,86,Christina Maldonado,Clinical Biochemist,450-499-9464,christina.maldonado@medcenter.ca
311,219,,Marcia Silva,Clinical Trials Coordinator,450-680-9924,marcia.silva@healthcare.com
312,248,171,Virginia Allison,Clinical Research Technician,450-742-9970,virginia.allison@hospital.ca
313,207,,Paula Miller,Certified Phlebotomist,438-952-0122,paula.miller@hospital.ca
314,38,251,Jason Knapp,Diagnostic Technician,418-228-5379,jason.knapp@medcenter.ca
315,48,75,James Schroeder,Quality Control Analyst,418-588-8764,james.schroeder@hospital.ca
316,117,,Tyler Burns,Diagnostic Technician,418-282-8052,tyler.burns@hospital.ca
317,87,159,Stephanie Rivera,Biomedical Scientist,438-232-9841,stephanie.rivera@medcenter.ca
318,89,266,Jeff Jensen,Clinical Laboratory Technologist,418-744-9225,jeff.jensen@healthcare.com
319,222,,Adam Hoffman,Pathology Assistant,450-959-0175,adam.hoffman@hospital.ca
320,96,4,Bryan Bell,Clinical Research Technician,450-900-0485,bryan.bell@healthcare.com
321,284,112,Nancy Johnson,Biomedical Scientist,450-301-4653,nancy.johnson@healthcare.com
322,,31,Jerry Castillo,Immunology Technician,438-101-7183,jerry.castillo@hospital.ca
323,44,237,Carolyn Lynch,Blood Transfusion Officer,438-374-5682,carolyn.lynch@medcenter.ca
324,177,,Crystal Smith,Biomedical Scientist,514-732-4389,crystal.smith@healthcare.com
325,167,,John Vargas,Clinical Trials Coordinator,450-260-0802,john.vargas@labservices.ca
326,,,Richard Meyers,Quality Control Analyst,514-759-3977,richard.meyers@labservices.ca
327,26,,Crystal Miller,Hematology Technician,438-268-6055,crystal.miller@hospital.ca
328,70,,Ashlee Hines,Blood Transfusion Officer,514-685-2818,ashlee.hines@healthcare.com
329,198,,Shelia Rose,Clinical Laboratory Technologist,450-414-7855,shelia.rose@hospital.ca
330,94,,Mike Torres,Certified Phlebotomist,418-045-2471,mike.torres@medcenter.ca
331,218,,Patricia White,Diagnostic Technician,514-813-2169,patricia.white@hospital.ca
332,16,54,Michael Miller,Pathology Assistant,418-940-4729,michael.miller@medcenter.ca
333,65,,James Reese,Immunology Technician,450-633-2033,james.reese@labservices.ca
334,19,,Breanna Shelton,Tissue Typing Specialist,450-412-6671,breanna.shelton@hospital.ca
335,215,255,Lauren Norton,Blood Bank Specialist,418-736-3339,lauren.norton@hospital.ca
336,115,249,Anna Villegas,Pathology Assistant,438-287-1868,anna.villegas@hospital.ca
337,240,,Johnathan Thompson,Hematology Technician,514-551-5998,johnathan.thompson@healthcare.com
338,49,,Erik Lewis,Clinical Trials Coordinator,450-418-6625,erik.lewis@hospital.ca
339,99,210,Michael Baker,Immunology Technician,438-947-5717,michael.baker@healthcare.com
340,134,,Gregory Taylor,Serology Technician,418-314-2579,gregory.taylor@healthcare.com
341,133,,Cindy Smith,Serology Technician,438-789-5995,cindy.smith@medcenter.ca
342,7,,Joanne Hayden,Clinical Laboratory Technologist,514-183-7051,joanne.hayden@hospital.ca
343,251,,Christopher Bryant,Clinical Research Technician,438-839-0137,christopher.bryant@hospital.ca
344,247,,Arthur Fox,Hematology Technician,418-574-9335,arthur.fox@medcenter.ca
345,194,120,Andrea Levine,Toxicology Technician,514-690-8143,andrea.levine@hospital.ca
346,140,243,Elizabeth Miller,Serology Technician,438-810-5193,elizabeth.miller@healthcare.com
347,32,,Olivia Snow,Certified Phlebotomist,514-130-4074,olivia.snow@hospital.ca
348,173,295,Nicole Ortiz,Serology Technician,438-913-6936,nicole.ortiz@healthcare.com
349,103,,Stephen Gonzalez,Hematology Technician,450-797-1486,stephen.gonzalez@hospital.ca
350,51,,Patty Wilkerson,Pathology Assistant,514-075-2539,patty.wilkerson@healthcare.com
351,105,274,Randall Walsh,Medical Laboratory Assistant,514-803-7611,randall.walsh@labservices.ca
352,131,,Dustin Compton,Medical Lab Technician,450-663-1285,dustin.compton@hospital.ca
353,51,,Sarah Cummings,Quality Control Analyst,514-346-7779,sarah.cummings@medcenter.ca
354,210,67,George Snyder,Diagnostic Technician,450-475-6109,george.snyder@healthcare.com
355,10,,Barry Allen,Serology Technician,418-550-2059,barry.allen@medcenter.ca
356,250,,Kelsey Adams,Tissue Typing Specialist,438-595-9174,kelsey.adams@healthcare.com
357,144,126,Courtney Rollins,Pathology Assistant,514-174-0233,courtney.rollins@labservices.ca
358,275,,Jonathan Bryant,Medical Lab Technician,514-558-8131,jonathan.bryant@hospital.ca
359,58,,James Hernandez,Clinical Laboratory Technologist,450-623-3008,james.hernandez@healthcare.com
360,171,,Alexander Meadows,Pathology Assistant,418-311-1465,alexander.meadows@healthcare.com
361,106,,Brooke Reynolds,Serology Technician,418-515-8484,brooke.reynolds@hospital.ca
362,27,,Lori Mendoza,Certified Phlebotomist,438-909-1868,lori.mendoza@medcenter.ca
363,90,,Alisha Miller,Diagnostic Technician,450-673-2817,alisha.miller@labservices.ca
364,300,181,Susan Merritt,Toxicology Technician,418-926-2482,susan.merritt@hospital.ca
365,193,,Amanda Mccarthy,Medical Laboratory Assistant,438-308-8616,amanda.mccarthy@hospital.ca
366,154,,Jon Mason,Tissue Typing Specialist,450-445-9938,jon.mason@labservices.ca
367,,,Vanessa Heath,Immunology Technician,418-593-2939,vanessa.heath@healthcare.com
368,153,288,Matthew Ferguson,Hematology Technician,514-455-9241,matthew.ferguson@labservices.ca
369,237,103,Holly Scott,Clinical Biochemist,438-724-4532,holly.scott@hospital.ca
370,185,272,Jacob Trevino,Blood Bank Specialist,418-961-2587,jacob.trevino@healthcare.com
371,133,,Bobby Irwin,Clinical Laboratory Technologist,450-585-9893,bobby.irwin@healthcare.com
372,278,,Margaret Perry,Clinical Biochemist,438-644-7671,margaret.perry@labservices.ca
373,,,Kimberly Pineda,Diagnostic Technician,514-989-1553,kimberly.pineda@medcenter.ca
374,227,205,Nicholas Ross,Diagnostic Technician,450-152-0714,nicholas.ross@medcenter.ca
375,209,,Brian Castro,Medical Lab Technician,438-544-9298,brian.castro@healthcare.com
376,50,,Janice Walsh,Medical Laboratory Assistant,418-069-5396,janice.walsh@labservices.ca
377,32,271,Brian Hopkins,Clinical Biochemist,418-771-8969,brian.hopkins@medcenter.ca
378,208,233,Mary Jackson,Diagnostic Technician,450-559-8810,mary.jackson@healthcare.com
379,230,132,Sherry Flowers,Clinical Trials Coordinator,418-776-3041,sherry.flowers@healthcare.com
380,,251,Ana Rose,Clinical Laboratory Technologist,514-433-7222,ana.rose@labservices.ca
381,186,120,Mary Kim,Pathology Assistant,514-815-7824,mary.kim@labservices.ca
382,285,,William Green,Medical Lab Technician,450-907-2344,william.green@healthcare.com
383,8,,Taylor Byrd,Certified Phlebotomist,418-491-5882,taylor.byrd@medcenter.ca
384,165,48,Michael Thomas,Blood Transfusion Officer,514-659-4089,michael.thomas@healthcare.com
385,179,284,Jasmine Edwards,Clinical Trials Coordinator,438-034-9004,jasmine.edwards@labservices.ca
386,210,,Anthony Gonzalez,Clinical Biochemist,450-660-8568,anthony.gonzalez@labservices.ca
387,265,,William Torres,Medical Laboratory Assistant,418-937-1550,william.torres@hospital.ca
388,256,233,Matthew Porter,Certified Phlebotomist,514-063-3115,matthew.porter@healthcare.com
389,154,,Jeffrey Mcguire,Clinical Research Technician,514-626-5678,jeffrey.mcguire@hospital.ca
390,251,,Latasha Kelly,Toxicology Technician,514-196-9617,latasha.kelly@healthcare.com
391,250,,Daniel Suarez,Clinical Trials Coordinator,450-717-0971,daniel.suarez@hospital.ca
392,130,,Nicholas Clark,Toxicology Technician,438-536-4497,nicholas.clark@medcenter.ca
393,65,166,Cheryl Hamilton,Clinical Research Technician,514-038-7560,cheryl.hamilton@labservices.ca
394,40,264,Amber Suarez,Clinical Research Technician,514-395-1041,amber.suarez@medcenter.ca
395,193,140,Mr. Willie Bennett Jr.,Certified Phlebotomist,450-875-6932,mr.willie.bennett.jr@medcenter.ca
396,109,,Steven Evans,Certified Phlebotomist,438-741-5773,steven.evans@medcenter.ca
397,37,67,Sherry Alvarado,Biomedical Scientist,514-486-6733,sherry.alvarado@hospital.ca
398,277,125,Christina Foley DDS,Tissue Typing Specialist,450-439-6713,christina.foley.dds@medcenter.ca
399,61,67,Joseph Brown,Tissue Typing Specialist,418-241-1569,joseph.brown@labservices.ca
400,295,116,James Miller,Clinical Biochemist,438-431-4786,james.miller@healthcare.com
401,287,,Steven Nichols,Hematology Technician,418-256-8683,steven.nichols@hospital.ca
402,33,,Christopher Johnson,Blood Bank Specialist,418-406-1270,christopher.johnson@healthcare.com
403,194,273,Curtis Petersen,Tissue Typing Specialist,450-570-5100,curtis.petersen@healthcare.com
404,98,,James Henson,Tissue Typing Specialist,514-998-5197,james.henson@labservices.ca
405,270,173,Michelle Robertson,Tissue Typing Specialist,514-751-6312,michelle.robertson@medcenter.ca
406,57,113,Shaun Johnson,Clinical Research Technician,450-625-2030,shaun.johnson@medcenter.ca
407,64,70,Angela Davis,Serology Technician,418-289-6793,angela.davis@medcenter.ca
408,143,58,Brandon Williams,Blood Bank Specialist,514-990-0624,brandon.williams@medcenter.ca
409,79,,Rachel Roberts,Tissue Typing Specialist,438-512-0119,rachel.roberts@medcenter.ca
410,,260,Marie Wade,Immunology Technician,514-579-2486,marie.wade@hospital.ca
411,184,34,Charles Martinez,Hematology Technician,418-151-3001,charles.martinez@healthcare.com
412,34,,Sarah Griffin,Certified Phlebotomist,438-098-1648,sarah.griffin@medcenter.ca
413,136,38,Michael Torres,Certified Phlebotomist,450-744-9303,michael.torres@labservices.ca
414,171,,Maria Watson,Blood Bank Specialist,438-774-7683,maria.watson@hospital.ca
415,225,,Jacob Hernandez,Diagnostic Technician,450-465-5025,jacob.hernandez@labservices.ca
416,12,,Joshua Wilson,Blood Transfusion Officer,418-449-8896,joshua.wilson@medcenter.ca
417,114,,Joseph Collins,Clinical Laboratory Technologist,514-703-1762,joseph.collins@labservices.ca
418,117,71,Stephanie Williams,Hematology Technician,418-992-3858,stephanie.williams@labservices.ca
419,246,,Christine Maldonado,Blood Bank Specialist,418-854-6060,christine.maldonado@medcenter.ca
420,39,,Adrian Johnson,Tissue Typing Specialist,450-020-3074,adrian.johnson@medcenter.ca
421,273,,Russell Lee,Clinical Research Technician,418-210-1215,russell.lee@healthcare.com
422,180,266,Ryan Anderson,Quality Control Analyst,514-855-4600,ryan.anderson@healthcare.com
423,209,,Alex Anderson,Clinical Laboratory Technologist,418-267-3360,alex.anderson@healthcare.com
424,,204,Holly Torres,Quality Control Analyst,450-899-9855,holly.torres@hospital.ca
425,231,,Meghan Alvarado,Certified Phlebotomist,438-995-9164,meghan.alvarado@hospital.ca
426,299,,Zachary Hayes,Pathology Assistant,418-654-8709,zachary.hayes@healthcare.com
427,250,255,William Ortiz,Clinical Research Technician,418-120-1047,william.ortiz@healthcare.com
428,,,Jordan Montes Jr.,Blood Bank Specialist,514-838-9828,jordan.montes.jr@medcenter.ca
429,180,107,Steven Harris,Certified Phlebotomist,514-727-2587,steven.harris@labservices.ca
430,8,,Stephanie Cole,Immunology Technician,514-558-6599,stephanie.cole@hospital.ca
431,184,133,Matthew Fuentes,Tissue Typing Specialist,514-319-8096,matthew.fuentes@hospital.ca
432,183,,Emily Maldonado,Toxicology Technician,514-386-4323,emily.maldonado@medcenter.ca
433,107,,William Huffman,Hematology Technician,438-915-4938,william.huffman@medcenter.ca
434,159,111,Anthony Martin,Clinical Laboratory Technologist,438-436-6771,anthony.martin@labservices.ca
435,189,,Donald Davis,Toxicology Technician,418-039-2877,donald.davis@hospital.ca
436,37,131,Erin Anderson,Toxicology Technician,514-938-5873,erin.anderson@medcenter.ca
437,110,294,Timothy Pierce DVM,Toxicology Technician,514-041-6315,timothy.pierce.dvm@labservices.ca
438,204,187,Robert Barber,Serology Technician,418-394-8300,robert.barber@hospital.ca
439,148,91,Gerald Potts,Toxicology Technician,450-801-7877,gerald.potts@hospital.ca
440,72,,Bonnie Williams,Clinical Trials Coordinator,514-187-6522,bonnie.williams@hospital.ca
441,255,,Christine Wallace,Immunology Technician,450-724-0851,christine.wallace@healthcare.com
442,104,109,Sharon Clarke,Clinical Laboratory Technologist,450-791-0740,sharon.clarke@medcenter.ca
443,116,,Erin Leonard,Blood Bank Specialist,450-883-2653,erin.leonard@medcenter.ca
444,76,,Mary Phelps,Medical Laboratory Assistant,450-321-7706,mary.phelps@labservices.ca
445,185,,Edwin Booker,Toxicology Technician,450-948-1810,edwin.booker@labservices.ca
446,225,,Matthew Chandler,Laboratory Supervisor,514-210-8286,matthew.chandler@hospital.ca
447,6,,Daniel Castro,Immunology Technician,438-893-1609,daniel.castro@labservices.ca
448,272,135,Sara Andersen,Blood Transfusion Officer,438-720-5198,sara.andersen@healthcare.com
449,213,240,John Thompson,Medical Laboratory Assistant,450-687-5405,john.thompson@medcenter.ca
450,122,39,Holly Morgan,Clinical Laboratory Technologist,438-290-4208,holly.morgan@healthcare.com
451,165,,Maria Wilson,Medical Lab Technician,450-130-4349,maria.wilson@healthcare.com
452,,,Linda Jones,Clinical Research Technician,450-816-7567,linda.jones@hospital.ca
453,2,,Kyle Wilson,Immunology Technician,514-597-6703,kyle.wilson@hospital.ca
454,209,,Mark Thompson,Clinical Research Technician,438-795-0419,mark.thompson@hospital.ca
455,,144,Matthew Wong,Medical Lab Technician,418-807-6666,matthew.wong@labservices.ca
456,5,137,Eric Griffith,Medical Lab Technician,450-373-4387,eric.griffith@hospital.ca
457,251,,Brittany Wilson,Certified Phlebotomist,450-078-0027,brittany.wilson@hospital.ca
458,12,,Melanie Malone,Toxicology Technician,514-302-1817,melanie.malone@labservices.ca
459,131,83,Julie Turner,Clinical Laboratory Technologist,438-112-3348,julie.turner@hospital.ca
460,231,,Carmen Reed,Clinical Research Technician,514-240-6558,carmen.reed@hospital.ca
461,138,,Charles Owens,Certified Phlebotomist,418-832-3254,charles.owens@hospital.ca
462,273,119,Lisa Bell,Hematology Technician,418-207-3242,lisa.bell@hospital.ca
463,288,,Douglas Pacheco,Clinical Biochemist,514-353-9615,douglas.pacheco@healthcare.com
464,,,Amy Dalton,Immunology Technician,450-719-7049,amy.dalton@medcenter.ca
465,,,Kenneth Schneider,Tissue Typing Specialist,438-051-8673,kenneth.schneider@medcenter.ca
466,227,191,Megan Butler,Hematology Technician,514-259-1419,megan.butler@hospital.ca
467,288,,John Williams,Medical Laboratory Assistant,418-059-5870,john.williams@healthcare.com
468,203,173,Hannah Luna,Clinical Biochemist,450-826-6632,hannah.luna@labservices.ca
469,208,283,Megan Calhoun,Blood Bank Specialist,438-342-6663,megan.calhoun@medcenter.ca
470,,,Amy King,Pathology Assistant,418-902-9726,amy.king@healthcare.com
471,,129,Sarah Pearson,Quality Control Analyst,450-347-5069,sarah.pearson@medcenter.ca
472,268,18,James Galvan,Biomedical Scientist,514-760-3184,james.galvan@hospital.ca
473,273,,Erik Moore,Clinical Research Technician,450-963-6511,erik.moore@hospital.ca
474,114,165,Brian Medina,Pathology Assistant,418-650-0449,brian.medina@medcenter.ca
475,42,,Diane Coleman,Laboratory Supervisor,514-476-9332,diane.coleman@healthcare.com
476,232,,Raymond Estrada,Clinical Trials Coordinator,438-766-7091,raymond.estrada@healthcare.com
477,,50,Sylvia Grant,Toxicology Technician,450-170-2236,sylvia.grant@hospital.ca
478,128,37,Mark James,Pathology Assistant,438-040-8029,mark.james@medcenter.ca
479,283,123,Charlene Kelley,Laboratory Supervisor,514-032-2436,charlene.kelley@hospital.ca
480,72,,David Johnson,Medical Laboratory Assistant,450-985-4849,david.johnson@medcenter.ca
481,,56,Deborah Jones,Clinical Trials Coordinator,450-062-9468,deborah.jones@hospital.ca
482,1,,Yolanda Jackson,Biomedical Scientist,450-520-2707,yolanda.jackson@healthcare.com
483,258,,Donna Harrington,Serology Technician,514-968-2656,donna.harrington@hospital.ca
484,,127,Gregory Bates,Laboratory Supervisor,438-009-3316,gregory.bates@medcenter.ca
485,90,,Traci Fletcher,Serology Technician,514-036-4223,traci.fletcher@medcenter.ca
486,106,,Brittany Castro,Toxicology Technician,450-231-4893,brittany.castro@healthcare.com
487,94,221,Michelle Ford,Hematology Technician,418-680-1851,michelle.ford@healthcare.com
488,122,162,Joshua Gonzalez PhD,Serology Technician,450-226-6687,joshua.gonzalez.phd@medcenter.ca
489,225,,Christopher Braun,Pathology Assistant,514-827-4273,christopher.braun@healthcare.com
490,119,71,Dean Durham,Certified Phlebotomist,514-057-9709,dean.durham@labservices.ca
491,114,92,Tricia Duarte,Tissue Typing Specialist,438-511-6259,tricia.duarte@labservices.ca
492,215,,Randy Cox,Blood Bank Specialist,418-829-1864,randy.cox@labservices.ca
493,94,28,Jonathan Miller,Quality Control Analyst,418-630-6867,jonathan.miller@labservices.ca
494,159,,Natalie West,Clinical Trials Coordinator,450-632-0117,natalie.west@medcenter.ca
495,,,Jeremy Snyder,Hematology Technician,438-254-1005,jeremy.snyder@medcenter.ca
496,,,Mitchell Hudson,Blood Transfusion Officer,450-121-0157,mitchell.hudson@medcenter.ca
497,95,,Michael Cross,Certified Phlebotomist,438-948-4550,michael.cross@medcenter.ca
498,8,,Sherry Gomez,Medical Laboratory Assistant,438-347-3085,sherry.gomez@medcenter.ca
499,66,,Phillip Brown,Serology Technician,418-198-1789,phillip.brown@hospital.ca
500,16,,Samantha Owens,Clinical Biochemist,450-900-7193,samantha.owens@labservices.ca
501,289,,James Davis,Blood Transfusion Officer,418-684-6619,james.davis@healthcare.com
502,254,,Kelly Johnson,Quality Control Analyst,418-782-0337,kelly.johnson@labservices.ca
503,269,8,Krystal Mcclure,Medical Lab Technician,418-904-2832,krystal.mcclure@hospital.ca
504,160,,Brian Love,Toxicology Technician,514-245-8689,brian.love@healthcare.com
505,170,30,Heather Lewis,Clinical Research Technician,514-717-1347,heather.lewis@healthcare.com
506,186,,Jason Jones,Tissue Typing Specialist,438-974-9960,jason.jones@medcenter.ca
507,210,,Jessica Salas,Medical Lab Technician,438-313-3193,jessica.salas@hospital.ca
508,35,190,Denise Johnson,Blood Transfusion Officer,450-247-1733,denise.johnson@labservices.ca
509,285,26,Kenneth Buchanan,Toxicology Technician,450-402-5651,kenneth.buchanan@healthcare.com
